task,lang,metric,baseline,method,n_queries,meandiff,t_stat,p_raw,p_adj_holm,reject
rev2rev,en,R@1000,bm25,rankgpt-gpt-4.1-mini+bm25,503,-0.1678225462482875,-20.134770984572874,1.5607207855896754e-66,5.930738985240766e-65,True
rev2rev,en,R@1000,bm25,rankgpt-gpt-4.1-nano+bm25,503,-0.1678225462482875,-20.134770984572874,1.5607207855896754e-66,5.930738985240766e-65,True
rev2rev,en,R@1000,bm25,rankgpt-gpt-5.4-mini+bm25,503,-0.1678225462482875,-20.134770984572874,1.5607207855896754e-66,5.930738985240766e-65,True
rev2rev,en,nDCG@10,bm25,bge-m3,503,-0.02907753025158235,-3.7565986160657205,0.00019244030010066436,0.004618567202415945,True
rev2rev,en,nDCG@10,bm25,bge-reranker-v2-m3+bm25,503,-0.07619110752070268,-8.45374273842502,3.082987953594872e-16,1.0482159042222564e-14,True
rev2rev,en,nDCG@10,bm25,bm25+d2e,503,0.001721249219899847,0.6705035777191416,0.502845170200994,1.0,False
rev2rev,en,nDCG@10,bm25,bm25+d2q,503,-0.002557429606305481,-1.3177776959268748,0.1881791261556224,1.0,False
rev2rev,en,nDCG@10,bm25,bm25+q2d_zs.gpt-4.1-mini,503,-0.00012980702301665904,-0.1043996715043925,0.916893880608747,1.0,False
rev2rev,en,nDCG@10,bm25,bm25+q2d_zs.qwen3.5-9b,503,-0.00027917106632486285,-0.20269807042740512,0.8394531571881425,1.0,False
rev2rev,en,nDCG@10,bm25,bm25+q2e_zs.gpt-4.1-mini,503,0.005436784847525224,4.428012530324236,1.167932119156525e-05,0.00031534167217226177,True
rev2rev,en,nDCG@10,bm25,bm25+q2e_zs.qwen3.5-9b,503,0.0025795853060958844,1.9883206651748035,0.04731883435630439,0.8517390184134791,False
rev2rev,en,nDCG@10,bm25,bm25+task_q2e.gpt-4.1-mini,503,0.0027571122445586337,3.0285562625260334,0.002583731783325786,0.05684209923316729,False
rev2rev,en,nDCG@10,bm25,bm25+task_q2e.qwen3.5-9b,503,0.0013105050093934806,1.586142375980285,0.11333668807661787,1.0,False
rev2rev,en,nDCG@10,bm25,jina-reranker-v2+bm25,503,-0.005161410245554946,-0.8377110929396467,0.40259163437699796,1.0,False
rev2rev,en,nDCG@10,bm25,jina-v3,503,0.00199640743166231,0.2506598801690951,0.8021796391787971,1.0,False
rev2rev,en,nDCG@10,bm25,jina-v3+d2e,503,-0.020207219881207408,-2.615576202208397,0.009175801487143115,0.1835160297428623,False
rev2rev,en,nDCG@10,bm25,jina-v3+d2q,503,-0.020622709958460828,-2.895056653615838,0.003956022084974857,0.083076463784472,False
rev2rev,en,nDCG@10,bm25,jina-v3+q2d_zs.gpt-4.1-mini,503,-0.003132429023674305,-0.4033032118313387,0.6868968968090872,1.0,False
rev2rev,en,nDCG@10,bm25,jina-v3+q2d_zs.qwen3.5-9b,503,-0.00545812213249027,-0.6994430700336158,0.48459913892543494,1.0,False
rev2rev,en,nDCG@10,bm25,jina-v3+q2e_zs.gpt-4.1-mini,503,0.0018845314125540402,0.23761123375032575,0.8122795812318353,1.0,False
rev2rev,en,nDCG@10,bm25,jina-v3+q2e_zs.qwen3.5-9b,503,-0.0034614029209419145,-0.4422397218603106,0.6585062097762283,1.0,False
rev2rev,en,nDCG@10,bm25,jina-v3+task_q2e.gpt-4.1-mini,503,0.003655816875156127,0.453309263874313,0.6505219403466461,1.0,False
rev2rev,en,nDCG@10,bm25,jina-v3+task_q2e.qwen3.5-9b,503,-0.0008476050505106004,-0.10335168064402608,0.9177251342488816,1.0,False
rev2rev,en,nDCG@10,bm25,mcontriever,503,-0.0384648831283546,-4.9958462027325705,8.100882243885026e-07,2.430264673165508e-05,True
rev2rev,en,nDCG@10,bm25,mcontriever-maxp-both,503,-0.037159156231351645,-4.526741259135925,7.488234310501466e-06,0.00020967056069404105,True
rev2rev,en,nDCG@10,bm25,mcontriever-maxp-doc,503,-0.031410386936200504,-4.306045793628466,1.99954461043925e-05,0.000519881598714205,True
rev2rev,en,nDCG@10,bm25,mcontriever-maxp-q,503,-0.037893721143735466,-4.714851340768306,3.138258615378361e-06,9.100949984597247e-05,True
rev2rev,en,nDCG@10,bm25,mdpr,503,-0.081551272937932,-9.796141500854146,7.505599538768369e-21,2.8521278247319802e-19,True
rev2rev,en,nDCG@10,bm25,mdpr-maxp-both,503,-0.07744766733595633,-9.626265705994872,3.053293440811948e-20,1.0991856386923013e-18,True
rev2rev,en,nDCG@10,bm25,mdpr-maxp-doc,503,-0.07152797471660162,-9.326222114828486,3.495948672174057e-19,1.2235820352609198e-17,True
rev2rev,en,nDCG@10,bm25,mdpr-maxp-q,503,-0.08217582409790905,-9.730767613231679,1.2904260818118182e-20,4.774576502703728e-19,True
rev2rev,en,nDCG@10,bm25,me5-base,503,-0.037081773791939776,-5.1279249869405135,4.190290606391528e-07,1.2989900879813736e-05,True
rev2rev,en,nDCG@10,bm25,me5-base-maxp-both,503,-0.05017517181847093,-5.657855872916782,2.5784622298625682e-08,8.251079135560218e-07,True
rev2rev,en,nDCG@10,bm25,me5-base-maxp-doc,503,-0.028297771980341283,-3.973504712928993,8.120196864631913e-05,0.002030049216157978,True
rev2rev,en,nDCG@10,bm25,me5-base-maxp-q,503,-0.04681507884951412,-5.993871292959509,3.91649723210931e-09,1.2924440865960723e-07,True
rev2rev,en,nDCG@10,bm25,qwen3-reranker-0.6b+bm25,503,0.003204332033645613,0.5370649805267057,0.5914606842889595,1.0,False
rev2rev,en,nDCG@10,bm25,qwen3-reranker-4b+bm25,503,-0.008825848727211979,-1.32865973893242,0.18456389149295366,1.0,False
rev2rev,en,nDCG@10,bm25,qwen3-reranker-8b+bm25,503,0.00734446527076997,1.234232830772357,0.2176936253865063,1.0,False
rev2rev,en,nDCG@10,bm25,rankgpt-gpt-4.1-mini+bm25,503,-0.0036345099010789616,-0.5585807204914985,0.5766969618685782,1.0,False
rev2rev,en,nDCG@10,bm25,rankgpt-gpt-4.1-nano+bm25,503,-0.01609082398762708,-3.21548819290641,0.001386131253511675,0.03188101883076853,True
rev2rev,en,nDCG@10,bm25,rankgpt-gpt-5.4-mini+bm25,503,0.01638766923354333,2.2952685460115285,0.0221292652888873,0.4204560404888587,False
rev2rev,en,nDCG@100,bm25,bge-m3,503,-0.0193558519094614,-3.077005504934356,0.0022050999729392503,0.0485121994046635,True
rev2rev,en,nDCG@100,bm25,bge-reranker-v2-m3+bm25,503,-0.044032780571949336,-7.7773236454926264,4.2380124732205396e-14,1.4409242408949834e-12,True
rev2rev,en,nDCG@100,bm25,bm25+d2e,503,0.0062875327826963905,2.9716383377912017,0.0031042452081247764,0.0651891493706203,False
rev2rev,en,nDCG@100,bm25,bm25+d2q,503,-0.002209441057799833,-1.4253739857253667,0.15467058336541525,1.0,False
rev2rev,en,nDCG@100,bm25,bm25+q2d_zs.gpt-4.1-mini,503,-0.000481481089131492,-0.4535419255886901,0.6503545522425449,1.0,False
rev2rev,en,nDCG@100,bm25,bm25+q2d_zs.qwen3.5-9b,503,-0.0021633473646711413,-2.2968146628417943,0.02204015895886492,0.3967228612595685,False
rev2rev,en,nDCG@100,bm25,bm25+q2e_zs.gpt-4.1-mini,503,0.004149806755780857,4.321130604979493,1.872182139713788e-05,0.000468045534928447,True
rev2rev,en,nDCG@100,bm25,bm25+q2e_zs.qwen3.5-9b,503,0.0008585024150477581,0.8777611862817118,0.38049322572335076,1.0,False
rev2rev,en,nDCG@100,bm25,bm25+task_q2e.gpt-4.1-mini,503,0.0027422929309000063,3.8275962424825134,0.0001457416638757816,0.003497799933018758,True
rev2rev,en,nDCG@100,bm25,bm25+task_q2e.qwen3.5-9b,503,0.0013327705590804402,1.8659035708831033,0.0626378317911432,0.8769296450760048,False
rev2rev,en,nDCG@100,bm25,jina-reranker-v2+bm25,503,-0.0008493055145825506,-0.23965168563582773,0.810698112195636,1.0,False
rev2rev,en,nDCG@100,bm25,jina-v3,503,0.011887587988123855,1.8589377642271558,0.06362092134510572,0.8769296450760048,False
rev2rev,en,nDCG@100,bm25,jina-v3+d2e,503,-0.004434277741467314,-0.680159877078297,0.4967167805094337,1.0,False
rev2rev,en,nDCG@100,bm25,jina-v3+d2q,503,-0.022386337780746005,-3.698380616710074,0.00024091568178815175,0.00554106068112749,True
rev2rev,en,nDCG@100,bm25,jina-v3+q2d_zs.gpt-4.1-mini,503,0.005977104507545624,0.9473415697754334,0.3439205462924428,1.0,False
rev2rev,en,nDCG@100,bm25,jina-v3+q2d_zs.qwen3.5-9b,503,0.002709427232124703,0.4254016444756834,0.6707262091936345,1.0,False
rev2rev,en,nDCG@100,bm25,jina-v3+q2e_zs.gpt-4.1-mini,503,0.0136635712571815,2.185901520143293,0.02928402504947157,0.439951569129046,False
rev2rev,en,nDCG@100,bm25,jina-v3+q2e_zs.qwen3.5-9b,503,0.007937062364983538,1.2758957339448236,0.20258241192152768,1.0,False
rev2rev,en,nDCG@100,bm25,jina-v3+task_q2e.gpt-4.1-mini,503,0.015369289608827124,2.3873039317385865,0.01734153565333914,0.3294891774134437,False
rev2rev,en,nDCG@100,bm25,jina-v3+task_q2e.qwen3.5-9b,503,0.014286493919685221,2.2118769562213694,0.02742474917718828,0.439951569129046,False
rev2rev,en,nDCG@100,bm25,mcontriever,503,-0.0399172361638531,-6.212541838579717,1.095448520072799e-09,3.5054352642329566e-08,True
rev2rev,en,nDCG@100,bm25,mcontriever-maxp-both,503,-0.032169710213208275,-4.693522352467435,3.4686713450599293e-06,9.365412631661809e-05,True
rev2rev,en,nDCG@100,bm25,mcontriever-maxp-doc,503,-0.030750709952218822,-5.017945408554,7.26217834478571e-07,2.0334099365399988e-05,True
rev2rev,en,nDCG@100,bm25,mcontriever-maxp-q,503,-0.03501911021543988,-5.278694088305886,1.940122555282158e-07,5.626355410318258e-06,True
rev2rev,en,nDCG@100,bm25,mdpr,503,-0.09622802560911829,-14.03478756631313,5.50741353887319e-38,2.0928171447718123e-36,True
rev2rev,en,nDCG@100,bm25,mdpr-maxp-both,503,-0.09154391274740094,-13.717042013891575,1.3551540023935938e-36,4.878554408616938e-35,True
rev2rev,en,nDCG@100,bm25,mdpr-maxp-doc,503,-0.08664095706220994,-13.482512914198674,1.4113118125753283e-35,4.939591344013649e-34,True
rev2rev,en,nDCG@100,bm25,mdpr-maxp-q,503,-0.09758394997032628,-14.013048780448052,6.863653797460726e-38,2.5395519050604685e-36,True
rev2rev,en,nDCG@100,bm25,me5-base,503,-0.03241347045088364,-5.7594194862120185,1.4725475707939234e-08,4.41764271238177e-07,True
rev2rev,en,nDCG@100,bm25,me5-base-maxp-both,503,-0.04066386754302076,-5.904175484310809,6.533823881960287e-09,2.025485403407689e-07,True
rev2rev,en,nDCG@100,bm25,me5-base-maxp-doc,503,-0.025036234051344527,-4.598456857121474,5.394040320858501e-06,0.00014024504834232103,True
rev2rev,en,nDCG@100,bm25,me5-base-maxp-q,503,-0.03629581561460152,-6.277844016609699,7.434267866272781e-10,2.4533083958700178e-08,True
rev2rev,en,nDCG@100,bm25,qwen3-reranker-0.6b+bm25,503,0.0015200214099316662,0.4619139469188547,0.6443431414034956,1.0,False
rev2rev,en,nDCG@100,bm25,qwen3-reranker-4b+bm25,503,-0.0027047500260446618,-0.7073925281078062,0.47965083916076495,1.0,False
rev2rev,en,nDCG@100,bm25,qwen3-reranker-8b+bm25,503,0.005485751708213493,1.5353204584401599,0.12533512671344826,1.0,False
rev2rev,en,nDCG@100,bm25,rankgpt-gpt-4.1-mini+bm25,503,0.00023613597656925512,0.062451704204999306,0.9502279786718442,1.0,False
rev2rev,en,nDCG@100,bm25,rankgpt-gpt-4.1-nano+bm25,503,-0.006259227698256853,-2.455629496738116,0.014401688240755281,0.2880337648151056,False
rev2rev,en,nDCG@100,bm25,rankgpt-gpt-5.4-mini+bm25,503,0.00903954246574553,2.234651668311233,0.02587950406641447,0.439951569129046,False
rev2rev,en,nDCG@1000,bm25,bge-m3,503,-0.012954981990381892,-2.128984732254095,0.03374165196349118,0.1687082598174559,False
rev2rev,en,nDCG@1000,bm25,bge-reranker-v2-m3+bm25,503,-0.09163351260035373,-15.454629741945904,2.3462062870187054e-44,8.446342633267339e-43,True
rev2rev,en,nDCG@1000,bm25,bm25+d2e,503,0.012331847104089036,6.31484907322057,5.959424496883494e-10,1.5494503691897084e-08,True
rev2rev,en,nDCG@1000,bm25,bm25+d2q,503,-0.0004417062503083033,-0.30489736702377,0.7605706877483362,1.0,False
rev2rev,en,nDCG@1000,bm25,bm25+q2d_zs.gpt-4.1-mini,503,-0.00035058905261671746,-0.3947571732115243,0.6931897680657502,1.0,False
rev2rev,en,nDCG@1000,bm25,bm25+q2d_zs.qwen3.5-9b,503,-0.0019812317523011363,-2.3645082314889727,0.018433607686221643,0.1290352538035515,False
rev2rev,en,nDCG@1000,bm25,bm25+q2e_zs.gpt-4.1-mini,503,0.004657618376451243,6.016900959286823,3.4307374123536175e-09,8.576843530884044e-08,True
rev2rev,en,nDCG@1000,bm25,bm25+q2e_zs.qwen3.5-9b,503,0.0017626504591376085,2.0054354090805875,0.04545274121708794,0.18181096486835177,False
rev2rev,en,nDCG@1000,bm25,bm25+task_q2e.gpt-4.1-mini,503,0.00316214161812283,5.3782733821054505,1.1548724015201828e-07,2.540719283344402e-06,True
rev2rev,en,nDCG@1000,bm25,bm25+task_q2e.qwen3.5-9b,503,0.0021257179828970845,3.09818172673934,0.002056215408066826,0.020562154080668263,True
rev2rev,en,nDCG@1000,bm25,jina-reranker-v2+bm25,503,-0.0485894978341796,-11.727507559832548,3.0675643058225605e-28,9.816205778632194e-27,True
rev2rev,en,nDCG@1000,bm25,jina-v3,503,0.0227265788555487,3.799002009514229,0.0001630903916023186,0.0021201750908301418,True
rev2rev,en,nDCG@1000,bm25,jina-v3+d2e,503,0.010033639166935088,1.6296564895573253,0.10380140073155326,0.3114042021946598,False
rev2rev,en,nDCG@1000,bm25,jina-v3+d2q,503,-0.016585798313784976,-2.9349617615392276,0.003488718207884316,0.03139846387095885,True
rev2rev,en,nDCG@1000,bm25,jina-v3+q2d_zs.gpt-4.1-mini,503,0.016718326537180615,2.8547045582128376,0.0044858778315559796,0.035887022652447836,True
rev2rev,en,nDCG@1000,bm25,jina-v3+q2d_zs.qwen3.5-9b,503,0.013527047531069479,2.276265151064266,0.023250409572504196,0.13950245743502518,False
rev2rev,en,nDCG@1000,bm25,jina-v3+q2e_zs.gpt-4.1-mini,503,0.024424621664568928,4.219212478241985,2.90954736864662e-05,0.0004655275789834592,True
rev2rev,en,nDCG@1000,bm25,jina-v3+q2e_zs.qwen3.5-9b,503,0.020212045804671074,3.494623869157378,0.0005167511109014629,0.005684262219916092,True
rev2rev,en,nDCG@1000,bm25,jina-v3+task_q2e.gpt-4.1-mini,503,0.027876672050624912,4.63781052150094,4.4971429371969495e-06,8.544571580674204e-05,True
rev2rev,en,nDCG@1000,bm25,jina-v3+task_q2e.qwen3.5-9b,503,0.025850215037952637,4.2963735021656415,2.085518448175422e-05,0.00035453813618982173,True
rev2rev,en,nDCG@1000,bm25,mcontriever,503,-0.03344852159562357,-5.42948299310485,8.816806470644039e-08,2.027865488248129e-06,True
rev2rev,en,nDCG@1000,bm25,mcontriever-maxp-both,503,-0.023066623400273652,-3.6860375628300113,0.0002525731124105041,0.003030877348926049,True
rev2rev,en,nDCG@1000,bm25,mcontriever-maxp-doc,503,-0.02277562573703579,-4.030867229814613,6.419768306186779e-05,0.0009629652459280169,True
rev2rev,en,nDCG@1000,bm25,mcontriever-maxp-q,503,-0.027312496055857373,-4.369563734737317,1.5135865366096897e-05,0.00027244557658974417,True
rev2rev,en,nDCG@1000,bm25,mdpr,503,-0.10536624571533777,-15.462223998247959,2.1661165444814357e-44,8.014631214581313e-43,True
rev2rev,en,nDCG@1000,bm25,mdpr-maxp-both,503,-0.10051355802146009,-15.381408998078212,5.063771968211708e-44,1.7723201888740976e-42,True
rev2rev,en,nDCG@1000,bm25,mdpr-maxp-doc,503,-0.09699837225271533,-15.197682987408841,3.470127795407739e-43,1.1451421724845538e-41,True
rev2rev,en,nDCG@1000,bm25,mdpr-maxp-q,503,-0.10610919595066541,-15.303988441530997,1.1406144740016578e-43,3.878089211605637e-42,True
rev2rev,en,nDCG@1000,bm25,me5-base,503,-0.028699251474380155,-5.138770451218296,3.966966779798991e-07,7.933933559597982e-06,True
rev2rev,en,nDCG@1000,bm25,me5-base-maxp-both,503,-0.03345168072307438,-5.244751423288303,2.311112642243424e-07,4.853336548711191e-06,True
rev2rev,en,nDCG@1000,bm25,me5-base-maxp-doc,503,-0.020895531968320263,-3.982251886234129,7.835828768873522e-05,0.001097016027642293,True
rev2rev,en,nDCG@1000,bm25,me5-base-maxp-q,503,-0.0317862156349598,-5.479685529496816,6.753032599078521e-08,1.620727823778845e-06,True
rev2rev,en,nDCG@1000,bm25,qwen3-reranker-0.6b+bm25,503,-0.046206467683934965,-11.439535092472697,4.3478693859598515e-27,1.347839509647554e-25,True
rev2rev,en,nDCG@1000,bm25,qwen3-reranker-4b+bm25,503,-0.05039240658663116,-11.350162058286962,9.824840890455066e-27,2.9474522671365196e-25,True
rev2rev,en,nDCG@1000,bm25,qwen3-reranker-8b+bm25,503,-0.042234648869257714,-10.076954105185536,7.124352275394733e-22,1.9948186371105252e-20,True
rev2rev,en,nDCG@1000,bm25,rankgpt-gpt-4.1-mini+bm25,503,-0.047450728046790173,-10.62598652856422,6.31406841159847e-24,1.8310798393635563e-22,True
rev2rev,en,nDCG@1000,bm25,rankgpt-gpt-4.1-nano+bm25,503,-0.053996463050050056,-15.978363606082185,9.225866288253361e-47,3.505829189536277e-45,True
rev2rev,en,nDCG@1000,bm25,rankgpt-gpt-5.4-mini+bm25,503,-0.03868558758457626,-8.469228091407894,2.744698826021658e-16,7.410686830258476e-15,True
rev2rev,en,AP,bm25,bge-m3,503,-0.01618817440264564,-3.42981581055021,0.0006537396025761555,0.015036010859251577,True
rev2rev,en,AP,bm25,bge-reranker-v2-m3+bm25,503,-0.04774411034985962,-7.8353841911041044,2.810917190627808e-14,9.557118448134548e-13,True
rev2rev,en,AP,bm25,bm25+d2e,503,0.004023621687812701,2.528958532785227,0.01174532561056914,0.23490651221138278,False
rev2rev,en,AP,bm25,bm25+d2q,503,-0.0015062387172541524,-1.2158955753834602,0.22459615702043745,1.0,False
rev2rev,en,AP,bm25,bm25+q2d_zs.gpt-4.1-mini,503,-0.0007101321015840329,-0.9305144922991704,0.35255201777558576,1.0,False
rev2rev,en,AP,bm25,bm25+q2d_zs.qwen3.5-9b,503,-0.0013308387972871668,-1.7225595415566788,0.08558409679743477,1.0,False
rev2rev,en,AP,bm25,bm25+q2e_zs.gpt-4.1-mini,503,0.0030406090662568074,3.9466029093610855,9.0573394275732e-05,0.0022643348568933,True
rev2rev,en,AP,bm25,bm25+q2e_zs.qwen3.5-9b,503,0.0006509148174835782,0.8398814507416235,0.40137467061246024,1.0,False
rev2rev,en,AP,bm25,bm25+task_q2e.gpt-4.1-mini,503,0.0012089140338647872,2.8355769242495383,0.00475890743397539,0.10469596354745858,False
rev2rev,en,AP,bm25,bm25+task_q2e.qwen3.5-9b,503,0.0010815633725553388,1.9495448593874873,0.05178681922146577,0.9839495652078496,False
rev2rev,en,AP,bm25,jina-reranker-v2+bm25,503,-0.006714056800039616,-1.9136167256437175,0.056237561194596886,1.0,False
rev2rev,en,AP,bm25,jina-v3,503,0.0064214331999402924,1.2944864237297142,0.1960925830123478,1.0,False
rev2rev,en,AP,bm25,jina-v3+d2e,503,-0.005851032523400165,-1.210192214559915,0.22677466862395051,1.0,False
rev2rev,en,AP,bm25,jina-v3+d2q,503,-0.011762565646936656,-2.6126503827408913,0.00925363211083777,0.1943262743275932,False
rev2rev,en,AP,bm25,jina-v3+q2d_zs.gpt-4.1-mini,503,0.0029279370803712208,0.603645114128343,0.5463522721873306,1.0,False
rev2rev,en,AP,bm25,jina-v3+q2d_zs.qwen3.5-9b,503,0.0005985430643788213,0.12065413369629935,0.9040132647620699,1.0,False
rev2rev,en,AP,bm25,jina-v3+q2e_zs.gpt-4.1-mini,503,0.007057123984677117,1.4525827077793236,0.14696439871901032,1.0,False
rev2rev,en,AP,bm25,jina-v3+q2e_zs.qwen3.5-9b,503,0.003727563255334141,0.7723792471129668,0.44025331634700215,1.0,False
rev2rev,en,AP,bm25,jina-v3+task_q2e.gpt-4.1-mini,503,0.007834676047576148,1.588592177432816,0.11278208439630605,1.0,False
rev2rev,en,AP,bm25,jina-v3+task_q2e.qwen3.5-9b,503,0.005687402614243117,1.1638810513754392,0.24502508780319876,1.0,False
rev2rev,en,AP,bm25,mcontriever,503,-0.03046944280214508,-6.161211222656568,1.48225504274863e-09,4.743216136795616e-08,True
rev2rev,en,AP,bm25,mcontriever-maxp-both,503,-0.02892400273412996,-4.943828837491841,1.0460766249017222e-06,2.82440688723465e-05,True
rev2rev,en,AP,bm25,mcontriever-maxp-doc,503,-0.024389053798322485,-5.146504333269565,3.814797194009418e-07,1.0681432143226371e-05,True
rev2rev,en,AP,bm25,mcontriever-maxp-q,503,-0.02887261301995538,-5.308801892605799,1.6598965482235394e-07,4.813699989848264e-06,True
rev2rev,en,AP,bm25,mdpr,503,-0.058544402642938274,-10.772246804436042,1.7464817499536845e-24,6.461982474828633e-23,True
rev2rev,en,AP,bm25,mdpr-maxp-both,503,-0.05549308474779074,-10.645528183929382,5.321168654815573e-24,1.8624090291854504e-22,True
rev2rev,en,AP,bm25,mdpr-maxp-doc,503,-0.050847851901701796,-10.679594661852283,3.9470920648166385e-24,1.4209531433339899e-22,True
rev2rev,en,AP,bm25,mdpr-maxp-q,503,-0.05875017052792483,-10.847842582324695,8.950828255108215e-25,3.4013147369411215e-23,True
rev2rev,en,AP,bm25,me5-base,503,-0.02622992694394873,-5.8954581704680855,6.864720046660009e-09,2.1280632144646027e-07,True
rev2rev,en,AP,bm25,me5-base-maxp-both,503,-0.03794451312986066,-5.868162861720388,8.010044699379773e-09,2.4030134098139317e-07,True
rev2rev,en,AP,bm25,me5-base-maxp-doc,503,-0.01938106129290451,-4.374612724356633,1.4802366467509521e-05,0.0003848615281552475,True
rev2rev,en,AP,bm25,me5-base-maxp-q,503,-0.03482854830817459,-6.72091325672413,4.917128348531122e-11,1.6226523550152704e-09,True
rev2rev,en,AP,bm25,qwen3-reranker-0.6b+bm25,503,-0.0005553766559315901,-0.17188962794526816,0.8635935709335455,1.0,False
rev2rev,en,AP,bm25,qwen3-reranker-4b+bm25,503,-0.004074256716088567,-1.0635044328512178,0.2880645614812364,1.0,False
rev2rev,en,AP,bm25,qwen3-reranker-8b+bm25,503,0.002298251390657265,0.6535123593577304,0.5137252388092892,1.0,False
rev2rev,en,AP,bm25,rankgpt-gpt-4.1-mini+bm25,503,-0.0012452922790901293,-0.3356238059145785,0.7372947886524637,1.0,False
rev2rev,en,AP,bm25,rankgpt-gpt-4.1-nano+bm25,503,-0.010166134928361957,-3.7676785943101847,0.00018432418216424954,0.004423780371941989,True
rev2rev,en,AP,bm25,rankgpt-gpt-5.4-mini+bm25,503,0.007449954980276449,1.8188802408209856,0.0695253624229831,1.0,False
rat2rev,ja,R@10,bm25,bge-m3,121,-0.019854290759035012,-1.2000725282755051,0.23247503278865522,1.0,False
rat2rev,ja,R@10,bm25,bge-reranker-v2-m3+bm25,121,0.018652386179515434,1.2598084261634532,0.21018310931006284,1.0,False
rat2rev,ja,R@10,bm25,bm25+d2e,121,0.008310358570901219,1.0841708533506536,0.280462505837254,1.0,False
rat2rev,ja,R@10,bm25,bm25+d2q,121,0.006221863067908198,0.9734493757130666,0.33228818991601194,1.0,False
rat2rev,ja,R@10,bm25,bm25+q2d_zs.gpt-4.1-mini,121,-0.004587052111089302,-0.86889679169548,0.386638109757808,1.0,False
rat2rev,ja,R@10,bm25,bm25+q2d_zs.qwen3.5-9b,121,-0.0016600047986232002,-0.2799551442348158,0.7799939260111605,1.0,False
rat2rev,ja,R@10,bm25,bm25+q2e_zs.gpt-4.1-mini,121,0.0010446165404843094,0.3247931227587243,0.7459031826454028,1.0,False
rat2rev,ja,R@10,bm25,bm25+q2e_zs.qwen3.5-9b,121,0.0024014182341211584,0.6581799354029768,0.51168324708174,1.0,False
rat2rev,ja,R@10,bm25,bm25+task_q2e.gpt-4.1-mini,121,0.003165643900039706,0.8688571584688257,0.3866597026939795,1.0,False
rat2rev,ja,R@10,bm25,bm25+task_q2e.qwen3.5-9b,121,0.005078017340237611,1.0891567651111373,0.27826721915842534,1.0,False
rat2rev,ja,R@10,bm25,jina-reranker-v2+bm25,121,-0.020137925221005215,-1.3895943074642119,0.16722491222167815,1.0,False
rat2rev,ja,R@10,bm25,jina-v3,121,-0.018421239937508316,-1.15862154136272,0.2489110304868943,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+d2e,121,-0.01600050992484526,-0.9576458892364124,0.3401667579853466,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+d2q,121,-0.020644182688293263,-1.3194537326255154,0.18952940284021155,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+q2d_zs.gpt-4.1-mini,121,-0.018430741078735963,-1.107457754788077,0.2703109958699273,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+q2d_zs.qwen3.5-9b,121,-0.026509654969764877,-1.6305126950141857,0.10561519363736666,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+q2e_zs.gpt-4.1-mini,121,-0.021280587693153087,-1.3769254887908566,0.17109860743029595,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+q2e_zs.qwen3.5-9b,121,-0.015460146066792186,-0.9745317588617951,0.331752987560628,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+task_q2e.gpt-4.1-mini,121,-0.0053173308388205906,-0.31379337634932986,0.7542227974441484,1.0,False
rat2rev,ja,R@10,bm25,jina-v3+task_q2e.qwen3.5-9b,121,0.0013134463664580059,0.07546356950857082,0.9399715449670263,1.0,False
rat2rev,ja,R@10,bm25,mcontriever,121,-0.04723585820841199,-2.9152812912634634,0.00424142970222701,0.14845003957794534,False
rat2rev,ja,R@10,bm25,mcontriever-maxp-both,121,-0.04380069740263497,-3.0613377095072196,0.0027197447870112644,0.10063055711941678,False
rat2rev,ja,R@10,bm25,mcontriever-maxp-doc,121,-0.04380069740263497,-3.0613377095072196,0.0027197447870112644,0.10063055711941678,False
rat2rev,ja,R@10,bm25,mcontriever-maxp-q,121,-0.04723585820841199,-2.9152812912634634,0.00424142970222701,0.14845003957794534,False
rat2rev,ja,R@10,bm25,mdpr,121,-0.03940070110358624,-2.6117204801012663,0.010158949761734311,0.32508639237549797,False
rat2rev,ja,R@10,bm25,mdpr-maxp-both,121,-0.03039056769848552,-2.0557660982948405,0.04197436149186409,1.0,False
rat2rev,ja,R@10,bm25,mdpr-maxp-doc,121,-0.03039056769848552,-2.0557660982948405,0.04197436149186409,1.0,False
rat2rev,ja,R@10,bm25,mdpr-maxp-q,121,-0.03940070110358624,-2.6117204801012663,0.010158949761734311,0.32508639237549797,False
rat2rev,ja,R@10,bm25,me5-base,121,-0.01583408311287233,-0.8480319437831818,0.39810853136269453,1.0,False
rat2rev,ja,R@10,bm25,me5-base-maxp-both,121,-0.01117724285851619,-0.612085826059355,0.5416390055465641,1.0,False
rat2rev,ja,R@10,bm25,me5-base-maxp-doc,121,-0.01117724285851619,-0.612085826059355,0.5416390055465641,1.0,False
rat2rev,ja,R@10,bm25,me5-base-maxp-q,121,-0.01583408311287233,-0.8480319437831818,0.39810853136269453,1.0,False
rat2rev,ja,R@10,bm25,qwen3-reranker-0.6b+bm25,121,0.023939151796766926,1.7445632070574721,0.08362123798795927,1.0,False
