task,lang,metric,baseline,method,n_queries,meandiff,t_stat,p_raw,p_adj_holm,reject
rev2rev,en,R@10,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,503,-0.00844531932074452,-2.090034708131766,0.03711728018423051,0.7423456036846101,False
rev2rev,en,R@10,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,503,-0.000966166883046228,-0.25694909113094194,0.7973233516307691,1.0,False
rev2rev,en,R@10,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,503,-0.0063964468049963995,-1.594669735347375,0.11141546536150843,1.0,False
rev2rev,en,R@10,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,503,0.0017422074804640767,0.3975572112632284,0.6911255962600455,1.0,False
rev2rev,en,R@10,jina-v3,jina-v3+task_q2e.qwen3.5-9b,503,0.0008683608080086177,0.21651669790670977,0.8286729682185816,1.0,False
rev2rev,en,R@10,jina-v3,mcontriever,503,-0.03970801794811247,-5.023362463575658,7.06976866215394e-07,2.1916282852677215e-05,True
rev2rev,en,R@10,jina-v3,mcontriever-maxp-both,503,-0.038047806314479495,-4.4238476851422215,1.1898220420850011e-05,0.0003569466126255003,True
rev2rev,en,R@10,jina-v3,mcontriever-maxp-doc,503,-0.0305496729362536,-4.116518460712176,4.4963505632068824e-05,0.0011690511464337895,True
rev2rev,en,R@10,jina-v3,mcontriever-maxp-q,503,-0.03637534275240495,-4.3836376074963495,1.4223681727211237e-05,0.00041248677008912587,True
rev2rev,en,R@10,jina-v3,mdpr,503,-0.0700195405278553,-8.322513710360777,8.204216825864039e-16,3.117602393828335e-14,True
rev2rev,en,R@10,jina-v3,mdpr-maxp-both,503,-0.06945116325513906,-8.282759242350057,1.1011540714970732e-15,3.964154657389464e-14,True
rev2rev,en,R@10,jina-v3,mdpr-maxp-doc,503,-0.06421183192452366,-8.014050604885092,7.832559204354272e-15,2.7413957215239953e-13,True
rev2rev,en,R@10,jina-v3,mdpr-maxp-q,503,-0.06966461765952885,-8.306181115885302,9.259781429634158e-16,3.4261191289646384e-14,True
rev2rev,en,R@10,jina-v3,me5-base,503,-0.03220129296950276,-4.348114205359423,1.6634475220423048e-05,0.0004491308309514223,True
rev2rev,en,R@10,jina-v3,me5-base-maxp-both,503,-0.04710588870709521,-5.408464275410856,9.852273451395764e-08,3.251250238960602e-06,True
rev2rev,en,R@10,jina-v3,me5-base-maxp-doc,503,-0.025886574540857323,-3.685085054704074,0.0002534944220664488,0.006083866129594771,True
rev2rev,en,R@10,jina-v3,me5-base-maxp-q,503,-0.041570868739186986,-5.135772983307765,4.0275099249343023e-07,1.2888031759789767e-05,True
rev2rev,en,R@10,jina-v3,qwen3-reranker-0.6b+bm25,503,0.007420188879940974,1.0393356844256272,0.29914897019621534,1.0,False
rev2rev,en,R@10,jina-v3,qwen3-reranker-4b+bm25,503,-0.0026737295649475012,-0.3439431123759592,0.7310330853722605,1.0,False
rev2rev,en,R@10,jina-v3,qwen3-reranker-8b+bm25,503,0.003669017881253508,0.506415616209504,0.612787248826423,1.0,False
rev2rev,en,R@10,jina-v3,rankgpt-gpt-4.1-mini+bm25,503,-0.0013990412852018055,-0.17750966249415043,0.859179677095346,1.0,False
rev2rev,en,R@10,jina-v3,rankgpt-gpt-4.1-nano+bm25,503,-0.018998460998110867,-2.519108092323443,0.0120747572396284,0.2656446592718248,False
rev2rev,en,R@10,jina-v3,rankgpt-gpt-5.4-mini+bm25,503,0.013974020439996173,1.7540867685659607,0.0800258077924433,1.0,False
rev2rev,en,R@100,jina-v3,bge-m3,503,-0.03373843041978704,-3.6814621793609223,0.00025702758999041303,0.0059116345697794994,True
rev2rev,en,R@100,jina-v3,bge-reranker-v2-m3+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,bm25+d2e,503,-0.01388184944209515,-1.7158756792329588,0.08680178492749477,0.3472071397099791,False
rev2rev,en,R@100,jina-v3,bm25+d2q,503,-0.028020753552278684,-3.3191466347745306,0.0009685408462829345,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,bm25+q2d_zs.gpt-4.1-mini,503,-0.027846754968450096,-3.3822398920564956,0.0007751074703942805,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,bm25+q2d_zs.qwen3.5-9b,503,-0.03311413812178092,-3.8362200933236217,0.0001408614595520336,0.003380675029248806,True
rev2rev,en,R@100,jina-v3,bm25+q2e_zs.gpt-4.1-mini,503,-0.023688999301898238,-2.8650184019120686,0.0043446385795733854,0.030412470057013696,True
rev2rev,en,R@100,jina-v3,bm25+q2e_zs.qwen3.5-9b,503,-0.027719117418070552,-3.2622575465874974,0.0011804985206228245,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,bm25+task_q2e.gpt-4.1-mini,503,-0.024434377204224537,-2.9610053819061557,0.0032115155181450584,0.025692124145160467,True
rev2rev,en,R@100,jina-v3,bm25+task_q2e.qwen3.5-9b,503,-0.028580882135799426,-3.3860420890400547,0.0007646855830433796,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,jina-reranker-v2+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,jina-v3+d2e,503,-0.00861757437490676,-1.6403501923686536,0.10155877712856264,0.3472071397099791,False
rev2rev,en,R@100,jina-v3,jina-v3+d2q,503,-0.05677144993459865,-10.998911184561928,2.3338725314362753e-25,7.935166606883336e-24,True
rev2rev,en,R@100,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,503,-0.01073207545203917,-3.6211981297128206,0.0003230341468949471,0.007106751231688836,True
rev2rev,en,R@100,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,503,-0.014621573648324568,-4.3495062701811795,1.653306072249975e-05,0.0004133265180624938,True
rev2rev,en,R@100,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,503,0.0020516924032452904,0.7249925546629608,0.46879439081006374,0.5786334207242196,False
rev2rev,en,R@100,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,503,-0.0037478117988082225,-1.0607431551786493,0.2893167103621098,0.5786334207242196,False
rev2rev,en,R@100,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,503,0.0077568279786416105,1.9648757487374329,0.04997968612737008,0.2498984306368504,False
rev2rev,en,R@100,jina-v3,jina-v3+task_q2e.qwen3.5-9b,503,0.010663176198629975,2.8276132454035867,0.0048769641902166976,0.030412470057013696,True
rev2rev,en,R@100,jina-v3,mcontriever,503,-0.07884419030805549,-8.144030154288805,3.0502753250516483e-15,1.0065908572670439e-13,True
rev2rev,en,R@100,jina-v3,mcontriever-maxp-both,503,-0.056630802953569405,-6.197325212303433,1.1984403426320373e-09,3.595321027896112e-08,True
rev2rev,en,R@100,jina-v3,mcontriever-maxp-doc,503,-0.062199701676955564,-6.897049018149735,1.603448713915729e-11,5.131035884530333e-10,True
rev2rev,en,R@100,jina-v3,mcontriever-maxp-q,503,-0.06402553867819097,-6.717152493113316,5.03493002691033e-11,1.5608283083422022e-09,True
rev2rev,en,R@100,jina-v3,mdpr,503,-0.1601037379837878,-15.529407991790219,1.0680311333603329e-44,4.058518306769265e-43,True
rev2rev,en,R@100,jina-v3,mdpr-maxp-both,503,-0.15251379443286286,-14.928105789720256,5.756640923587745e-42,2.072390732491588e-40,True
rev2rev,en,R@100,jina-v3,mdpr-maxp-doc,503,-0.14798738597143993,-14.715886018172828,5.183952556224564e-41,1.8143833946785973e-39,True
rev2rev,en,R@100,jina-v3,mdpr-maxp-q,503,-0.16248980017275527,-15.490119538052742,1.6152029880852806e-44,5.9762510559155385e-43,True
rev2rev,en,R@100,jina-v3,me5-base,503,-0.05554936801483458,-6.110037881402483,1.999720767777843e-09,5.799190226555745e-08,True
rev2rev,en,R@100,jina-v3,me5-base-maxp-both,503,-0.052401212450221966,-5.93018551610426,5.636325999670142e-09,1.5781712799076398e-07,True
rev2rev,en,R@100,jina-v3,me5-base-maxp-doc,503,-0.04956888496755675,-5.6090354809362815,3.365389146938554e-08,9.086550696734096e-07,True
rev2rev,en,R@100,jina-v3,me5-base-maxp-q,503,-0.04983755839539305,-5.562569687045937,4.328728764814662e-08,1.125469478851812e-06,True
rev2rev,en,R@100,jina-v3,qwen3-reranker-0.6b+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,qwen3-reranker-4b+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,qwen3-reranker-8b+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,rankgpt-gpt-4.1-mini+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,rankgpt-gpt-4.1-nano+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@100,jina-v3,rankgpt-gpt-5.4-mini+bm25,503,-0.028774936492615425,-3.387096569801394,0.0007618184325656305,0.01599818708387824,True
rev2rev,en,R@1000,jina-v3,bge-m3,503,-0.038735258020220466,-4.456846425544298,1.026623406048205e-05,8.21298724838564e-05,True
rev2rev,en,R@1000,jina-v3,bge-reranker-v2-m3+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,R@1000,jina-v3,bm25,503,-0.06486212629086928,-7.055438208081095,5.740780193044224e-12,9.759326328175182e-11,True
rev2rev,en,R@1000,jina-v3,bm25+d2e,503,-0.02603356267304256,-2.8617230350610265,0.004389319979367808,0.02633591987620685,True
rev2rev,en,R@1000,jina-v3,bm25+d2q,503,-0.0558042410985998,-6.265032428687791,8.023795044808469e-10,8.023795044808468e-09,True
rev2rev,en,R@1000,jina-v3,bm25+q2d_zs.gpt-4.1-mini,503,-0.06353999198561339,-6.96204211253443,1.0543217945268856e-11,1.686914871243017e-10,True
rev2rev,en,R@1000,jina-v3,bm25+q2d_zs.qwen3.5-9b,503,-0.06846234101872442,-7.57733993371322,1.71257945881791e-13,3.253900971754029e-12,True
rev2rev,en,R@1000,jina-v3,bm25+q2e_zs.gpt-4.1-mini,503,-0.059494198035094044,-6.558152605107979,1.3567358560386574e-10,1.7637566128502546e-09,True
rev2rev,en,R@1000,jina-v3,bm25+q2e_zs.qwen3.5-9b,503,-0.061007191305932934,-6.492732778651681,2.0287391213981987e-10,2.2316130335380185e-09,True
rev2rev,en,R@1000,jina-v3,bm25+task_q2e.gpt-4.1-mini,503,-0.05973454678098625,-6.533478699622925,1.5796545665327828e-10,1.8955854798393394e-09,True
rev2rev,en,R@1000,jina-v3,bm25+task_q2e.qwen3.5-9b,503,-0.06211500269314992,-6.957575891396592,1.0852469392189491e-11,1.686914871243017e-10,True
rev2rev,en,R@1000,jina-v3,jina-reranker-v2+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,R@1000,jina-v3,jina-v3+d2e,503,0.005451824409497825,1.1287826686649522,0.2595286601829244,0.7785859805487733,False
rev2rev,en,R@1000,jina-v3,jina-v3+d2q,503,-0.07277900640764243,-12.882934625058734,5.173720377001481e-33,1.3451672980203851e-31,True
rev2rev,en,R@1000,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,503,-0.011218268020678959,-3.6650517805736977,0.00027361954090454333,0.0019153367863318034,True
rev2rev,en,R@1000,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,503,-0.015434025602386646,-4.688470968522769,3.5516895525439544e-06,3.196520597289559e-05,True
rev2rev,en,R@1000,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,503,0.0012386355504965818,0.4051935574918245,0.6855078574556774,1.0,False
rev2rev,en,R@1000,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,503,-0.00032248980120648676,-0.09626224527109355,0.9233507121205671,1.0,False
rev2rev,en,R@1000,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,503,0.013853956816579607,2.795153147277299,0.005386149902319866,0.02693074951159933,True
rev2rev,en,R@1000,jina-v3,jina-v3+task_q2e.qwen3.5-9b,503,0.010777902294414806,2.419436428570544,0.015898923302880626,0.0635956932115225,False
rev2rev,en,R@1000,jina-v3,mcontriever,503,-0.0939833188879628,-9.086909527024506,2.3528339714238402e-18,5.882084928559601e-17,True
rev2rev,en,R@1000,jina-v3,mcontriever-maxp-both,503,-0.06344188094963775,-6.920545701354592,1.3784246895936982e-11,1.9297945654311773e-10,True
rev2rev,en,R@1000,jina-v3,mcontriever-maxp-doc,503,-0.07082848336455042,-7.619521019583556,1.278578969836909e-13,2.5571579396738177e-12,True
rev2rev,en,R@1000,jina-v3,mcontriever-maxp-q,503,-0.07768219979675993,-7.966482852076962,1.1029708295615702e-14,2.4265358250354545e-13,True
rev2rev,en,R@1000,jina-v3,mdpr,503,-0.2230626926637216,-19.78289037144937,7.909384749790292e-65,2.3728154249370876e-63,True
rev2rev,en,R@1000,jina-v3,mdpr-maxp-both,503,-0.21650061314790636,-19.087294871947556,1.8073857927796584e-61,4.8799416405050776e-60,True
rev2rev,en,R@1000,jina-v3,mdpr-maxp-doc,503,-0.21834265223256127,-19.40804864004814,5.13131072718944e-63,1.4880801108849377e-61,True
rev2rev,en,R@1000,jina-v3,mdpr-maxp-q,503,-0.2221949955201195,-19.389105054693193,6.33410553119231e-63,1.7735495487338467e-61,True
rev2rev,en,R@1000,jina-v3,me5-base,503,-0.07877076077148415,-8.53043815582877,1.7310779696187722e-16,4.154587127085053e-15,True
rev2rev,en,R@1000,jina-v3,me5-base-maxp-both,503,-0.06369732007714947,-7.495628350264105,3.006006518715167e-13,5.410811733687301e-12,True
rev2rev,en,R@1000,jina-v3,me5-base-maxp-doc,503,-0.07268805733845182,-8.317142913367542,8.537494386685102e-16,1.9636237089375736e-14,True
rev2rev,en,R@1000,jina-v3,me5-base-maxp-q,503,-0.0699919680969878,-7.767229618462434,4.550516827787211e-14,9.556085338353144e-13,True
rev2rev,en,R@1000,jina-v3,qwen3-reranker-0.6b+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,R@1000,jina-v3,qwen3-reranker-4b+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,R@1000,jina-v3,qwen3-reranker-8b+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,R@1000,jina-v3,rankgpt-gpt-4.1-mini+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,R@1000,jina-v3,rankgpt-gpt-4.1-nano+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,R@1000,jina-v3,rankgpt-gpt-5.4-mini+bm25,503,-0.23268467253915678,-22.105036090147255,4.0412932841236016e-76,1.5356914479669685e-74,True
rev2rev,en,nDCG@10,jina-v3,bge-m3,503,-0.03107393768324466,-4.349374496894214,1.6542635266442503e-05,0.0004301085169275051,True
rev2rev,en,nDCG@10,jina-v3,bge-reranker-v2-m3+bm25,503,-0.07818751495236499,-8.319728817006462,8.375392328032709e-16,2.847633391531121e-14,True
rev2rev,en,nDCG@10,jina-v3,bm25,503,-0.00199640743166231,-0.2506598801690951,0.8021796391787971,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+d2e,503,-0.0002751582117624611,-0.035181285057858225,0.9719491698859728,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+d2q,503,-0.004553837037967794,-0.5716141107157301,0.5678392752417531,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+q2d_zs.gpt-4.1-mini,503,-0.0021262144546789702,-0.26899971790207444,0.788040419959709,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+q2d_zs.qwen3.5-9b,503,-0.0022755784979871753,-0.2881577002024366,0.7733449595062778,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+q2e_zs.gpt-4.1-mini,503,0.0034403774158629145,0.42572980567176477,0.6704872008503806,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+q2e_zs.qwen3.5-9b,503,0.000583177874433573,0.07225623770481222,0.9424267695403409,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+task_q2e.gpt-4.1-mini,503,0.0007607048128963248,0.09495484269646268,0.9243885851041435,1.0,False
rev2rev,en,nDCG@10,jina-v3,bm25+task_q2e.qwen3.5-9b,503,-0.0006859024222688304,-0.08529196677153679,0.9320632829274522,1.0,False
rev2rev,en,nDCG@10,jina-v3,jina-reranker-v2+bm25,503,-0.007157817677217259,-0.9257159586213111,0.355038412685317,1.0,False
rev2rev,en,nDCG@10,jina-v3,jina-v3+d2e,503,-0.022203627312869727,-5.3695512856689005,1.2089475585265244e-07,3.6647700246522668e-06,True
rev2rev,en,nDCG@10,jina-v3,jina-v3+d2q,503,-0.02261911739012314,-5.220464367806652,2.617849723779956e-07,7.591764198961872e-06,True
rev2rev,en,nDCG@10,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,503,-0.005128836455336621,-1.8893767655078928,0.059417375845619284,1.0,False
rev2rev,en,nDCG@10,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,503,-0.007454529564152579,-2.499148189961186,0.012767569858363102,0.28088653688398824,False
rev2rev,en,nDCG@10,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,503,-0.00011187601910827945,-0.04588240058520709,0.9634222278027562,1.0,False
rev2rev,en,nDCG@10,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,503,-0.005457810352604227,-1.8089155820259435,0.07106224078532407,1.0,False
rev2rev,en,nDCG@10,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,503,0.0016594094434938154,0.4948528338947789,0.6209205132530121,1.0,False
rev2rev,en,nDCG@10,jina-v3,jina-v3+task_q2e.qwen3.5-9b,503,-0.002844012482172914,-0.7893819296180598,0.4302614849852405,1.0,False
rev2rev,en,nDCG@10,jina-v3,mcontriever,503,-0.04046129056001691,-4.8565268819259275,1.5985139712760144e-06,4.47583911957284e-05,True
rev2rev,en,nDCG@10,jina-v3,mcontriever-maxp-both,503,-0.03915556366301397,-4.337641945130239,1.7416688734833987e-05,0.0004354172183708497,True
rev2rev,en,nDCG@10,jina-v3,mcontriever-maxp-doc,503,-0.03340679436786282,-4.226855481044348,2.8157871436862617e-05,0.0006476310430478402,True
rev2rev,en,nDCG@10,jina-v3,mcontriever-maxp-q,503,-0.03989012857539777,-4.539444458138481,7.067756164775426e-06,0.0001908294164489365,True
rev2rev,en,nDCG@10,jina-v3,mdpr,503,-0.08354768036959431,-9.65787976183978,2.3544990772486154e-20,8.947096493544739e-19,True
rev2rev,en,nDCG@10,jina-v3,mdpr-maxp-both,503,-0.07944407476761865,-9.118860329332623,1.8276841188826654e-18,6.579662827977596e-17,True
rev2rev,en,nDCG@10,jina-v3,mdpr-maxp-doc,503,-0.07352438214826393,-8.998260054865591,4.726387230670982e-18,1.6542355307348436e-16,True
rev2rev,en,nDCG@10,jina-v3,mdpr-maxp-q,503,-0.08417223152957135,-9.510261065906121,7.885125130546486e-20,2.9174962983022e-18,True
rev2rev,en,nDCG@10,jina-v3,me5-base,503,-0.039078181223602085,-5.373819752767116,1.182183878920086e-07,3.6647700246522668e-06,True
rev2rev,en,nDCG@10,jina-v3,me5-base-maxp-both,503,-0.05217157925013325,-5.788158880708361,1.2548113010522573e-08,4.0153961633672235e-07,True
rev2rev,en,nDCG@10,jina-v3,me5-base-maxp-doc,503,-0.0302941794120036,-4.277274148117471,2.265763777480702e-05,0.0005437833065953685,True
rev2rev,en,nDCG@10,jina-v3,me5-base-maxp-q,503,-0.04881148628117644,-6.048490372737199,2.8589637132913992e-09,9.434580253861618e-08,True
rev2rev,en,nDCG@10,jina-v3,qwen3-reranker-0.6b+bm25,503,0.0012079246019832996,0.16818244023659618,0.8665074905888165,1.0,False
rev2rev,en,nDCG@10,jina-v3,qwen3-reranker-4b+bm25,503,-0.010822256158874288,-1.4756329814231262,0.14066937715874694,1.0,False
rev2rev,en,nDCG@10,jina-v3,qwen3-reranker-8b+bm25,503,0.005348057839107659,0.7277842155371795,0.4670849942034987,1.0,False
rev2rev,en,nDCG@10,jina-v3,rankgpt-gpt-4.1-mini+bm25,503,-0.005630917332741277,-0.7100920879356416,0.47797675390110084,1.0,False
rev2rev,en,nDCG@10,jina-v3,rankgpt-gpt-4.1-nano+bm25,503,-0.018087231419289394,-2.4444880680959638,0.014848719073778903,0.31182310054935697,False
rev2rev,en,nDCG@10,jina-v3,rankgpt-gpt-5.4-mini+bm25,503,0.014391261801881019,1.7382984745414676,0.08277138139112576,1.0,False
rev2rev,en,nDCG@100,jina-v3,bge-m3,503,-0.031243439897585257,-5.12861818817057,4.175659866554955e-07,9.604017693076396e-06,True
rev2rev,en,nDCG@100,jina-v3,bge-reranker-v2-m3+bm25,503,-0.05592036856007319,-7.785159592166156,4.0100981405792076e-14,1.3233323863911385e-12,True
rev2rev,en,nDCG@100,jina-v3,bm25,503,-0.011887587988123855,-1.8589377642271558,0.06362092134510572,0.8906928988314801,False
rev2rev,en,nDCG@100,jina-v3,bm25+d2e,503,-0.005600055205427463,-0.9066589458667247,0.36502216338462623,1.0,False
rev2rev,en,nDCG@100,jina-v3,bm25+d2q,503,-0.014097029045923687,-2.200539177621978,0.02822333927897296,0.4836658398272949,False
rev2rev,en,nDCG@100,jina-v3,bm25+q2d_zs.gpt-4.1-mini,503,-0.012369069077255344,-1.9606697436737643,0.05047011193315627,0.7715706095114714,False
rev2rev,en,nDCG@100,jina-v3,bm25+q2d_zs.qwen3.5-9b,503,-0.014050935352794993,-2.2199174667114248,0.026870324434849716,0.4836658398272949,False
rev2rev,en,nDCG@100,jina-v3,bm25+q2e_zs.gpt-4.1-mini,503,-0.007737781232342993,-1.217135509294975,0.2241245312942707,1.0,False
rev2rev,en,nDCG@100,jina-v3,bm25+q2e_zs.qwen3.5-9b,503,-0.011029085573076098,-1.7345230143545827,0.08343915115590854,0.9178306627149939,False
rev2rev,en,nDCG@100,jina-v3,bm25+task_q2e.gpt-4.1-mini,503,-0.009145295057223848,-1.4429838622324276,0.14964869347806564,1.0,False
rev2rev,en,nDCG@100,jina-v3,bm25+task_q2e.qwen3.5-9b,503,-0.010554817429043415,-1.6506015077274474,0.09944542150900841,0.9178306627149939,False
rev2rev,en,nDCG@100,jina-v3,jina-reranker-v2+bm25,503,-0.012736893502706407,-1.980230734808149,0.04822316309446696,0.7715706095114714,False
rev2rev,en,nDCG@100,jina-v3,jina-v3+d2e,503,-0.016321865729591167,-5.52954362324264,5.171379155823753e-08,1.2411309973977008e-06,True
rev2rev,en,nDCG@100,jina-v3,jina-v3+d2q,503,-0.03427392576886987,-10.334868401962222,7.891203492635093e-23,2.6830091874959318e-21,True
rev2rev,en,nDCG@100,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,503,-0.0059104834805782285,-3.0556871926794424,0.0023649367813728416,0.04966367240882968,True
rev2rev,en,nDCG@100,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,503,-0.009178160755999152,-4.199519418382595,3.1650413286464334e-05,0.0006963090923022153,True
rev2rev,en,nDCG@100,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,503,0.0017759832690576417,0.9860479241079598,0.32458460403453804,1.0,False
rev2rev,en,nDCG@100,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,503,-0.0039505256231403205,-1.840211385267155,0.0663273282509054,0.8906928988314801,False
rev2rev,en,nDCG@100,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,503,0.0034817016207032694,1.3811073939957086,0.16786041826951587,1.0,False
rev2rev,en,nDCG@100,jina-v3,jina-v3+task_q2e.qwen3.5-9b,503,0.002398905931561368,0.9718178613318325,0.33160918473319584,1.0,False
rev2rev,en,nDCG@100,jina-v3,mcontriever,503,-0.05180482415197695,-7.13832283937345,3.3294838081007133e-12,9.98845142430214e-11,True
rev2rev,en,nDCG@100,jina-v3,mcontriever-maxp-both,503,-0.04405729820133212,-5.81412282109513,1.0853102088670126e-08,2.7132755221675313e-07,True
rev2rev,en,nDCG@100,jina-v3,mcontriever-maxp-doc,503,-0.04263829794034268,-6.350258784312605,4.818188409760508e-10,1.3490927547329422e-08,True
rev2rev,en,nDCG@100,jina-v3,mcontriever-maxp-q,503,-0.04690669820356374,-6.212277912287589,1.0971588182828527e-09,2.9623288093637023e-08,True
rev2rev,en,nDCG@100,jina-v3,mdpr,503,-0.10811561359724216,-14.049414182352658,4.748800450854346e-38,1.8045441713246515e-36,True
rev2rev,en,nDCG@100,jina-v3,mdpr-maxp-both,503,-0.10343150073552478,-13.618474577064934,3.636146069761207e-36,1.3090125851140345e-34,True
rev2rev,en,nDCG@100,jina-v3,mdpr-maxp-doc,503,-0.0985285450503338,-13.569804549958228,5.912704973915619e-36,2.069446740870467e-34,True
rev2rev,en,nDCG@100,jina-v3,mdpr-maxp-q,503,-0.10947153795845015,-14.040825698095277,5.180606696887871e-38,1.9168244778485123e-36,True
rev2rev,en,nDCG@100,jina-v3,me5-base,503,-0.0443010584390075,-7.187218229359354,2.408767168622986e-12,7.467178222731256e-11,True
rev2rev,en,nDCG@100,jina-v3,me5-base-maxp-both,503,-0.052551455531144604,-7.040114472311074,6.345642722145011e-12,1.8402363894220532e-10,True
rev2rev,en,nDCG@100,jina-v3,me5-base-maxp-doc,503,-0.03692382203946838,-6.167366032495456,1.4296257677578884e-09,3.71702699617051e-08,True
rev2rev,en,nDCG@100,jina-v3,me5-base-maxp-q,503,-0.048183403602725376,-7.496698620135053,2.9840261938762874e-13,9.54888382040412e-12,True
rev2rev,en,nDCG@100,jina-v3,qwen3-reranker-0.6b+bm25,503,-0.010367566578192187,-1.714513704639206,0.08705162648515007,0.9178306627149939,False
rev2rev,en,nDCG@100,jina-v3,qwen3-reranker-4b+bm25,503,-0.014592338014168513,-2.40983588958965,0.01631843661238851,0.31005029563538167,False
rev2rev,en,nDCG@100,jina-v3,qwen3-reranker-8b+bm25,503,-0.006401836279910362,-1.0385417334468359,0.299517875874206,1.0,False
rev2rev,en,nDCG@100,jina-v3,rankgpt-gpt-4.1-mini+bm25,503,-0.011651452011554597,-1.8377317319512523,0.0666927273385413,0.8906928988314801,False
rev2rev,en,nDCG@100,jina-v3,rankgpt-gpt-4.1-nano+bm25,503,-0.018146815686380706,-3.043747387982087,0.002459038833305162,0.04966367240882968,True
rev2rev,en,nDCG@100,jina-v3,rankgpt-gpt-5.4-mini+bm25,503,-0.002848045522378321,-0.4330927992691908,0.6651333737278458,1.0,False
rev2rev,en,nDCG@1000,jina-v3,bge-m3,503,-0.03568156084593059,-6.170516749809017,1.403395688514091e-09,2.3857726704739548e-08,True
rev2rev,en,nDCG@1000,jina-v3,bge-reranker-v2-m3+bm25,503,-0.11436009145590242,-16.139068797837837,1.6662688435897875e-47,5.6653140682052775e-46,True
rev2rev,en,nDCG@1000,jina-v3,bm25,503,-0.0227265788555487,-3.799002009514229,0.0001630903916023186,0.0017939943076255044,True
rev2rev,en,nDCG@1000,jina-v3,bm25+d2e,503,-0.010394731751459666,-1.7940868124226201,0.07340094679761837,0.2936037871904735,False
rev2rev,en,nDCG@1000,jina-v3,bm25+d2q,503,-0.023168285105857,-3.9207507990864223,0.00010053761737174988,0.0013069890258327484,True
